hours,id,name,price,rating,review_count,special_hours,state,cuisine
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bmw1kV3wTuVGoFkFS8pGmg,Darlington House,$$,3.5,347,,DC,Pubs
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bmw1kV3wTuVGoFkFS8pGmg,Darlington House,$$,3.5,347,,DC,Venues & Event Spaces
"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",bn4KvuhMi8l5oUzBtjblrg,Bestolli Pizza,$,3.0,56,,DC,Pizza
"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",bn4KvuhMi8l5oUzBtjblrg,Bestolli Pizza,$,3.0,56,,DC,Sandwiches
"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",bn4KvuhMi8l5oUzBtjblrg,Bestolli Pizza,$,3.0,56,,DC,Italian
,bnGG86-FNRjdPIRUxE2gxg,Hanks Oyster bar-Wharf,,2.0,1,,DC,Seafood
"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bnNTfsbjUEG8ZnIBXPCSvg,Each Peach Market,$$,4.0,65,,DC,Sandwiches
"[{'open': [{'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1030', 'end': '0230', 'day': 4}, {'is_overnight': True, 'start': '1030', 'end': '0230', 'day': 5}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",bpCz1OU-fgito81Mj2SqcQ,New York Pizza,$$,2.5,109,,DC,Pizza
"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0500', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1600', 'end': '0030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",bqkH8GpYtYhsxu9ml65NHA,Marrakech Restaurant,,3.5,10,,DC,Mediterranean
"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0500', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1600', 'end': '0030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",bqkH8GpYtYhsxu9ml65NHA,Marrakech Restaurant,,3.5,10,,DC,Bars
"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",brJoMF0djQR0QGIwUzaKdQ,Constitution Cafe,$$,3.0,21,,DC,Cafes
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bt_4_R5xVuFARX7_PD_Nzw,Kitchen No 1,$,3.0,71,,DC,Chinese
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",budoaM1lsLH3U2rWlQfqEQ,Rumi Mediterranean Kitchen,$,2.5,27,,DC,American (New)
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bvpFRKo5zG9oT7VPzs2qag,George Papakosta's Gyro Stand,$,2.5,3,,DC,Greek
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bvpFRKo5zG9oT7VPzs2qag,George Papakosta's Gyro Stand,$,2.5,3,,DC,Food Stands
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bvpFRKo5zG9oT7VPzs2qag,George Papakosta's Gyro Stand,$,2.5,3,,DC,Mediterranean
"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",bwjUyoSs0So-6MKIgS-cgg,The Game Sports Pub,,4.5,22,,DC,Sports Bars
"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",bwjUyoSs0So-6MKIgS-cgg,The Game Sports Pub,,4.5,22,,DC,American (Traditional)
,byOQ8eCjKJK9-JSE08UQ5w,People's Bao,$,4.0,48,,DC,Chinese
,byOQ8eCjKJK9-JSE08UQ5w,People's Bao,$,4.0,48,,DC,Food Trucks
"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bzU_FkAVVnCeTFsoRm-1AQ,Cup'a Cup'a,$,4.0,16,,DC,Coffee & Tea
"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",bzU_FkAVVnCeTFsoRm-1AQ,Cup'a Cup'a,$,4.0,16,,DC,Ethiopian
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",c-BeydjQPrRMTOlPQZR5Gg,Fu Kang Carryout,$,4.0,8,,DC,Chinese
,c6vAfTn2xWsMjpwBm4xCbQ,Tops Chili Truck,$,4.0,8,,DC,Food Stands
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0330', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0330', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",c9qnILc1v7N4y43hsOd1VQ,Z-Burger,$,3.5,100,,DC,Burgers
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cBAz0Vg_j8eEqanchjPENw,Jetties,$$,3.5,42,,DC,Sandwiches
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cBAz0Vg_j8eEqanchjPENw,Jetties,$$,3.5,42,,DC,Salad
"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",cHvf3L4NAklSE4j9agOkHQ,Astoria DC,,4.0,40,,DC,Cocktail Bars
"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",cIH0uDnZPPyr87K6sE5jcQ,Jerry's Carry Out,$,3.5,27,,DC,Chinese
"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",cIH0uDnZPPyr87K6sE5jcQ,Jerry's Carry Out,$,3.5,27,,DC,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cMN4MF-C1DzXUp2AwS6T5Q,El Rincon Espanol Restaurants,$$,3.0,49,,DC,Mexican
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cMN4MF-C1DzXUp2AwS6T5Q,El Rincon Espanol Restaurants,$$,3.0,49,,DC,Spanish
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cMa3RWGkwGWSxsoF60Ilow,District Thai Restaurant,$$,3.5,157,,DC,Thai
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cMa3RWGkwGWSxsoF60Ilow,District Thai Restaurant,$$,3.5,157,,DC,Asian Fusion
,cMi6GLHU5jd_UlQSTXsycg,Montello Deli,$,3.5,5,,DC,Delis
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cNxH-cevu0RZtIHM8I4i3Q,Peruvian Brothers,$,3.5,120,,DC,Food Trucks
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cQXQo291kuuQZX98wEd9_w,Bandit Taco,,4.5,42,,DC,Tacos
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cQsFnBBrmn04yCgRNc2cfw,Due South,$$,3.5,468,,DC,Southern
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cQsFnBBrmn04yCgRNc2cfw,Due South,$$,3.5,468,,DC,Barbeque
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1030', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",cRHXug5ja_xSTgIxXYOC9g,Espita Mezcaleria,$$,3.5,463,,DC,Mexican
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1030', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",cRHXug5ja_xSTgIxXYOC9g,Espita Mezcaleria,$$,3.5,463,,DC,Bars
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1030', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",cRHXug5ja_xSTgIxXYOC9g,Espita Mezcaleria,$$,3.5,463,,DC,Tapas/Small Plates
"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",cSWX4AuH7XwI6XInTfei7w,Tsehay Ethiopian Restaurant & Bar,,5.0,11,,DC,Ethiopian
"[{'open': [{'is_overnight': False, 'start': '1045', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1045', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1045', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1045', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cYRHOvaprHDFXLixwLE5wA,Green Eagle Food Truck,,3.0,3,,DC,Food Trucks
"[{'open': [{'is_overnight': False, 'start': '1045', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1045', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1045', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1045', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cYRHOvaprHDFXLixwLE5wA,Green Eagle Food Truck,,3.0,3,,DC,Mexican
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cZQFkL6FO2lx9zl8o8Z7UA,Le Café Descartes,,5.0,11,,DC,French
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cZQFkL6FO2lx9zl8o8Z7UA,Le Café Descartes,,5.0,11,,DC,Coffee & Tea
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cZQFkL6FO2lx9zl8o8Z7UA,Le Café Descartes,,5.0,11,,DC,Bakeries
"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",cbAXPV2UkO60F48G9YLB-A,Dos Gringos Cafe,$,3.0,188,,DC,Vegetarian
