id,name,rating,review_count,open_pass_midnight,state,cuisine
DVN9UEG1fXYAWJJPj8cvQg,Popeyes Louisiana Kitchen,5.0,1,True,DC,Chicken Wings
DVN9UEG1fXYAWJJPj8cvQg,Popeyes Louisiana Kitchen,5.0,1,True,DC,Fast Food
DZGppqeMkxVVRAVxqawYJQ,Chopt Creative Salad Co.,3.5,85,False,DC,Salad
DZGppqeMkxVVRAVxqawYJQ,Chopt Creative Salad Co.,3.5,85,False,DC,Vegetarian
DZuZX_Jfj1TFfui0v61GWw,Subway,3.0,15,False,DC,Sandwiches
DZuZX_Jfj1TFfui0v61GWw,Subway,3.0,15,False,DC,Fast Food
D_T59jwNrDdPEs6vx7X_hw,Casbah Cafe,3.5,47,False,DC,Mediterranean
D_tXYPdRki1jj636wtEWxA,Teaism Dupont Circle,3.5,694,False,DC,Asian Fusion
D_tXYPdRki1jj636wtEWxA,Teaism Dupont Circle,3.5,694,False,DC,Breakfast & Brunch
D_vvfzR19UwxyUbGmaT28A,Panda of DC,3.5,46,False,DC,Chinese
D_vvfzR19UwxyUbGmaT28A,Panda of DC,3.5,46,False,DC,Fast Food
Dapy8Mcn3CN_57-CvZ7iWQ,Café Divan,3.5,326,False,DC,Mediterranean
Dapy8Mcn3CN_57-CvZ7iWQ,Café Divan,3.5,326,False,DC,Halal
DbFj90atRytP25t2XZwBGQ,Grill Kabob,3.0,43,False,DC,Middle Eastern
DbFj90atRytP25t2XZwBGQ,Grill Kabob,3.0,43,False,DC,Halal
Dj1lu7g9ksR0AqOLqzmeRw,Mayahuel,4.0,107,False,DC,Mexican
Djup37vABpUaLeqDS79zyQ,Siam House Thai Restaurant,4.0,393,False,DC,Thai
DlfPhViKmFAnbdnynpHrpw,Paisano's,3.0,27,False,DC,Pizza
Dlh1BJZ2GYM7HsBULKlE4g,Angelika Pop-Up at Union Market,4.0,93,False,DC,Cafes
Dlh1BJZ2GYM7HsBULKlE4g,Angelika Pop-Up at Union Market,4.0,93,False,DC,Bars
DpbjPj8eCAvJpcdtswH9hQ,Nando's PERi-PERi,4.0,805,False,DC,Chicken Shop
Dr3dRQ1cY2Wa6GMA6oqW_A,Wings On Deck,4.5,122,False,DC,Chicken Wings
Dr3dRQ1cY2Wa6GMA6oqW_A,Wings On Deck,4.5,122,False,DC,Southern
