id,name,rating,review_count,open_pass_midnight,state
3YAqTdLsvsApbJx1BvLFBg,Curry & Pie,4.0,318,False,DC
3Zu6NdKTR9fLfeldVwkWCw,Lupo Verde,3.5,587,True,DC
3_6iqAAM2UYGsjKLP6fSoQ,Naan and beyond,3.0,277,False,DC
3_CcQt0OhedUJ1wErs6Qzg,L'Enfant Bar & Grill,5.0,1,False,DC
3aIOM74j9xI_0vice9AnVg,Boxcar Tavern,3.5,208,True,DC
3cLjj443dNhFcwWgNU4dEg,Soussi Restaurant,3.5,311,True,DC
3daiYw1LIKeZjL1gY98P3g,Wendy's,1.5,16,False,DC
3dzD71JGMUuLvs8WJLDaXQ,90 Second Pizza,4.5,93,False,DC
3gBdA5yrxra5fj7jskHjoA,La Molienda Restaurant,2.0,9,True,DC
3gQnn47NWQy7FmSt3_DohA,El Rinconcito II,4.0,228,False,DC
3h_ApJwiFx9zZHqcjMkMbQ,Ari's Diner,3.5,177,False,DC
3lX3-z6qXjfDonsueHu4Kg,City Tap House Dupont,3.5,201,True,DC
3oopl36Zjx-k8hinoIyXgw,Burrito Brothers,3.5,202,False,DC
3q4TPBPwEuJ1HY0Z3Ol5OA,Toastique,4.5,173,False,DC
3ryC78wzptut8zSxtiawjQ,Cafe Cantina,3.0,25,False,DC
3uBRZw0k4bN7ZFwLEtHDmw,Chinatown Market,3.0,20,False,DC
3uandIdocQdhEryIZEIF9Q,Bistro Bis,3.5,411,False,DC
3yKC3RW-uTFpjoc0VI2LXw,China Hut,3.5,14,False,DC
3zIz-vD2WIU0WhrBla01KA,McDonald's,2.0,52,True,DC
40ghBT9wT5vnUZNPhlE5Gg,Tico DC,4.0,865,False,DC
40vSgC8V4yL9bDFzpg9VFw,The Supreme Court Cafeteria,2.5,5,False,DC
41d3ty03q1WbhdZw-S6fyg,Potbelly Sandwich Shop,3.5,21,False,DC
42Cpi3aKS0estBpqkP-hNw,Mirabelle,4.5,93,False,DC
44hcMbscF02lV6E6VtgMsg,Lapidus,2.5,3,False,DC
455a6PjVEuChqoxQS4I9OQ,Wings To Go,3.0,1,False,DC
49jEpantiHnmw_qS5jCVUg,El Nuevo Migueleño,4.0,1,False,DC
4CLMNPIWxfn_uCcNFdAmVg,Hush Supper Club,3.5,5,False,DC
4CjSeUcyB0c7cx9QCv7srQ,Al Crostino,4.0,121,False,DC
4Cpx8G9C2y8c00-cRzy0wg,Subway,2.5,7,False,DC
4Eb0seS52Ce0x6J9uz_NWQ,Rex Carryout,3.0,7,False,DC
4FaHWzi9na05R554hsVw7w,The Source,4.0,711,False,DC
4G3wNYrIeWgxdCQUSNjhzA,McDonald's,1.5,41,True,DC
4H4NXsmnqXJEV9ynXxUwuA,Kruba DC Thai & Sushi,3.0,261,False,DC
4HCICGSdrqjpkMkH8k4-dw,Mediterranean Delight,2.5,2,False,DC
4Hf2RpkvjD6S-C3uztyo-A,Hunger Station,2.5,2,False,DC
4M4R8gbeyuQqKtDronTi8w,Haad Thai Restaurant,3.0,184,False,DC
4MD0XxgyG75VBpr3NZJjPA,Boveda,3.5,77,False,DC
4MzEujW1vxYAaDKFsCMCBQ,Cosi,3.0,123,False,DC
4PxLXL3Q2Tq8VfC3oWSY4Q,Stone's Throw Restaurant & Bar,3.0,55,False,DC
4Q8_zfk_QRu1mTcbkO2y1Q,Sauf Haus Bier Hall & Garden,3.5,266,True,DC
4Q_ku4ZgUQJQhkXR19kCMA,Hong Kong,3.5,53,False,DC
4Ql8SJh8tuN7onjiGOV9CA,Atrium Cafe,3.5,27,False,DC
4RigmlPf8e6nqBDuZXH4lA,Chopt Creative Salad Co.,3.5,52,False,DC
4SDuKYt9E9RF1mLHtQXIeg,Paellas & Cos,5.0,2,False,DC
4SUXI6IE9EZNultFqDtH9A,Del Frisco's Double Eagle Steakhouse,3.5,692,False,DC
4b7w9NGn2r_fsFOXB9wxxA,Harbour Cafe,2.0,2,False,DC
4cQ0e-V-4xjBKOynteJdag,Coffee Nature,4.0,121,False,DC
4cdqFZ59BfeY7W1CTxDprQ,Sunshine District,1.0,1,True,DC
4dPGn2ZvmZfeGgv7rbQd5w,Sunrise Cafe,2.5,9,False,DC
4eWlIQsNHuMb8PAI4ZIkbg,Hill Country Backyard BBQ,3.5,65,False,DC
4eb9dvnANzbyLXgtjolb6g,Post Pub,3.5,166,True,DC
