id,name,rating,review_count,open_pass_midnight,state
78k5ctI0moXOSa5Jiidm5Q,Sarku Japan,3.0,59,False,MD
78mZOS1SBKz-Feg6Z8WHvQ,BIBIBOP Asian Grill - Silver Spring,4.0,83,False,MD
7A46TFNpfZLTpo0HWc3dZA,La Calle,4.5,125,False,MD
7CRceLJfqisO-NfhmKQsFQ,Shanghai Tokyo Cafe,3.0,131,False,MD
7F6NQy4er_k8maYA5SDV1w,Orion Gourmet Take Away,4.0,71,False,MD
7Ffn8zkV-4neYaQ7nrLmOA,Wendy's,1.5,16,False,MD
7GLr0DL9ZfMBSfdRUjZDJg,Prime Restaurant,3.0,9,True,MD
7GU071fquUx65yoD4eXX6w,Pansa Llena,3.0,107,False,MD
7GpqkOx38q7DaSHpuj-4Fg,Kitchen Near You,2.5,43,False,MD
7LdMr7Gu5B5G_BIEKrcjkA,Mamma Lucia,3.0,253,False,MD
7Mwhsn-nArdZHmSuq0ZRxg,China Taste,3.5,119,False,MD
7POtQJ8lIwC8LB1mFli3cA,Grand China,2.5,5,False,MD
7Rias6Np7FHE-MnTlEDOmg,Trattoria Da Lina,4.5,154,False,MD
7TZ9vRCRV9IFxllZiymtLA,Sodexo FDA Cafe,1.5,8,False,MD
7VjFnJ9DrcTRU_TReUBJ2A,McDonald's,2.5,10,True,MD
7X7Pz9TZ7ToCku9SE-toJw,Aroy Thai Restaurant,4.0,227,False,MD
7XgGgp2XS_sXFXqkrzcAnA,Hill's Seafood and Crab,3.0,6,False,MD
7XjN0c0GPLlxAQt2PVEPzw,Nellys Cafe,4.0,49,False,MD
7Yaq78ESYMvoilKCjuqagw,Pupuseria El Comalito,3.0,76,False,MD
7cSrvwf-MOAUsL_RECjOaA,Three Brothers Italian Restaurant,3.5,16,False,MD
7dqKa6fJPwFcFHt2t2fEgw,Taco Bell,2.0,17,False,MD
7e5NzodNfqWdLSztatl32g,Golden Corral Buffet & Grill,2.5,84,False,MD
7ee96QziThh1MaplpEJgnw,Subway,1.0,1,False,MD
7fRO0bx_Gb9gG7DUEy5EaQ,Sakura Japan,3.0,1,False,MD
7g9zhfzk55Y00h1G7Ur6yg,Subway,4.0,3,False,MD
7lDOKTFQ341ZhUZc1EwE_g,The Cozy Deli,4.0,5,False,MD
7mRW5mBl1CHZ608x-0RcJQ,St Arnold's - Bethesda,4.0,20,True,MD
7nRECySAlDGto2R-2z2w5Q,Kielbasa Factory,4.5,132,False,MD
7owdI8bszWYj_ae5iGiUMg,Momo,3.5,252,True,MD
7qOOLTo0nfLfH0EMKlDfiA,Wing Heaven,3.5,38,False,MD
7r7VGYJf1TBxx1ClXTUVDw,Irie Cafe,2.5,79,False,MD
7sBJMjW4Te1Yd6UoS4pLyQ,Super Eastern,4.0,5,False,MD
7u5pJtYZq2rgCU2fkB37ow,Good East Carry Out,2.0,13,False,MD
7u64dEshruvuKm2Fchq5RA,House of China,2.0,9,False,MD
7vWRU8n2ED_zhVjq7NqdAg,Chick-fil-A,2.0,5,False,MD
7wbNvaXOc0vKL5ULB9PTKg,Sun Spot Cafe & Deli,4.0,4,False,MD
7yt86j6tBAoe3FU0dVJz-w,Toby's Dinner Theatre,3.5,88,False,MD
8-Reyw-MFzSA2BjsCjbxpQ,KFC,1.5,30,True,MD
82on9cwDhlbTcZ5qcYrl4A,Loredo's Mexican Restaurant,3.0,16,True,MD
84YFBCcEnpY64tkok-eKJA,Subway,2.5,13,False,MD
84myOYvrb_4Tj6V-hkm9IQ,Asi Es Mi Tierra,2.5,22,True,MD
88_96mj5hr3jarmCL-krYA,Mid Atlantic Seafood,3.0,14,False,MD
8AL6IbbvVIR9-j6mxlPLSA,Panhelo Bakery And Cafe,3.5,2,False,MD
8C5XIKIdHjCLUs8rqrIf_Q,Asian Restaurant,2.5,4,False,MD
8CvbIz91Wygz9IdgPTDy5A,Pizzeria Da Marco,4.0,257,False,MD
8Doa_RDbhmK9a1xFnputwQ,Wasabi Bistro,3.5,108,True,MD
8EC62cW5_kfdsO8ERssUMQ,sweetgreen,4.0,96,False,MD
8ECRmbhOOH5Th9YrllXaYg,Pho Hiep Hoa,3.5,86,False,MD
8IIDsP6dqlUawdbicufX8Q,Flanagan's Harp & Fiddle,3.5,173,True,MD
8LNrRAfCg-kLBw8zzBqtbg,La Posada,3.5,2,False,MD
8LmfPYGbTNr93vtR7cmFCg,Kenny's Sub Shop,2.5,94,False,MD
8MObDyLiiMgzsx2TT_w92g,All Set Restaurant & Bar,4.0,680,False,MD
8PUIzy8jtv6gIRKAIyTuUg,McDonald's,2.5,28,True,MD
8TxDz3cMWxI0RA4SHuKLjw,Wingstop,2.5,16,False,MD
8X0Yr0J5HnV1sjAbl-b2Hg,Taipei Tokyo,3.0,164,False,MD
8YKUUBQVMHDBWmqY1W_dXg,Yum's Express,3.0,51,False,MD
8YiZErQ159YcWfHJHgfdhw,Eddies Carryout,2.5,17,True,MD
8Z19r4lc1GYWB8K8DcI9oA,Papila Restaurant,2.0,1,False,MD
8adQL6Pylso5DCP0hmR4Xw,Hunan Kitchen,3.0,39,False,MD
8cWGbg0KZX_Fky8brV6Yag,Shake Shack,3.0,88,False,MD
8dZ1pSqmfqR-Bx862-VmsQ,Los Primos Tex Mex & Grill,5.0,35,False,MD
8eXKb82egIBCOf3yfypkyA,Ritas Gourmet Deli,4.5,8,False,MD
8kKuUdYSbTVvzraYSGVxZg,El Marinero,4.5,2,False,MD
8nRvw0WrxIXAblfn8oh9Gw,Chipotle Mexican Grill,3.0,40,False,MD
8sTc6HDCTHPbORQn9lUzqQ,Subway,2.0,5,False,MD
8sVq2u5OSR_UbxEjKOAKDQ,Parkside Carry Out,3.5,12,False,MD
8tefQxBUBRTW4Tls2Qu9SA,TS Grill,2.5,13,False,MD
